aX,aY,aZ,gX,gY,gZ
0.125,0.432,-0.834,0.916,-4.822,-3.967
0.125,0.430,-0.820,1.221,-2.441,-2.930
0.120,0.437,-0.808,0.488,-1.160,-1.526
0.122,0.444,-0.814,-1.282,-1.221,0.427
0.045,0.972,-1.737,-3.357,-22.217,-9.399
-0.048,1.072,-1.919,-1.526,-22.461,-5.127
-0.162,1.171,-2.131,-0.916,-28.381,-7.751
-0.242,1.241,-2.374,2.014,-42.847,-16.724
-0.333,1.250,-2.572,14.221,-62.927,-29.724
-0.376,1.248,-2.654,47.241,-77.759,-47.729
-0.414,1.167,-2.626,99.304,-79.224,-70.068
-0.366,1.053,-2.526,153.198,-65.918,-94.971
-0.305,0.928,-2.367,192.139,-54.016,-116.516
-0.276,0.819,-2.192,211.609,-56.580,-129.028
-0.309,0.702,-1.992,215.637,-69.397,-132.996
-0.389,0.584,-1.800,211.670,-86.121,-131.775
-0.447,0.457,-1.570,207.703,-102.600,-129.395
-0.505,0.312,-1.311,208.374,-116.150,-130.737
-0.515,0.154,-1.064,212.036,-122.437,-136.963
-0.490,0.003,-0.886,214.233,-123.535,-142.700
-0.449,-0.118,-0.773,213.867,-123.840,-145.752
-0.397,-0.205,-0.671,213.013,-124.268,-145.264
-0.336,-0.229,-0.581,213.989,-120.239,-140.808
-0.310,-0.215,-0.494,214.722,-110.046,-134.644
-0.282,-0.203,-0.435,213.928,-99.121,-130.493
-0.233,-0.183,-0.361,209.412,-93.689,-129.883
-0.160,-0.182,-0.304,201.294,-95.581,-132.629
-0.083,-0.159,-0.266,190.491,-98.450,-134.277
0.006,-0.101,-0.242,180.420,-93.933,-131.836
0.061,-0.030,-0.229,171.631,-81.360,-126.526
0.072,0.048,-0.270,163.391,-67.810,-120.972
0.038,0.131,-0.338,157.288,-58.350,-117.432
-0.007,0.191,-0.385,154.907,-53.894,-118.774
-0.062,0.175,-0.390,156.982,-53.223,-127.319
-0.051,0.110,-0.403,159.790,-56.274,-141.418
-0.007,0.057,-0.383,162.109,-66.650,-155.945
0.055,0.010,-0.324,168.518,-80.688,-166.992
0.099,-0.039,-0.222,177.063,-90.454,-177.002
0.185,-0.144,-0.117,184.143,-93.262,-185.425
0.340,-0.248,-0.035,183.655,-94.666,-188.538
0.417,-0.307,0.017,172.668,-103.760,-184.326
0.503,-0.404,0.087,158.875,-118.652,-175.415
0.622,-0.464,0.173,148.987,-132.385,-163.391
0.681,-0.458,0.237,148.071,-139.893,-148.621
0.673,-0.486,0.265,160.522,-135.559,-136.169
0.667,-0.546,0.294,185.913,-117.798,-134.949
0.701,-0.618,0.353,214.111,-98.022,-145.203
0.728,-0.741,0.481,234.680,-94.055,-159.241
0.729,-0.880,0.685,243.164,-108.337,-173.157
0.675,-0.987,0.958,240.601,-128.418,-187.073
0.627,-1.205,1.246,233.459,-139.221,-204.468
0.742,-1.484,1.565,220.764,-135.681,-222.534
0.938,-1.663,1.888,193.054,-127.197,-232.422
1.160,-1.774,2.145,151.184,-118.225,-222.351
1.413,-1.803,2.266,101.379,-100.952,-190.369
1.531,-1.698,2.163,52.429,-70.496,-143.616
1.492,-1.502,1.896,14.160,-31.799,-86.792
1.370,-1.294,1.500,-8.606,1.221,-27.710
1.193,-1.048,1.247,-22.278,23.071,20.935
1.015,-0.799,1.043,-30.029,35.217,52.673
0.895,-0.617,0.893,-33.325,49.255,68.481
0.856,-0.487,0.796,-37.109,60.608,74.158
0.837,-0.418,0.750,-43.762,60.730,75.195
0.834,-0.408,0.759,-53.528,53.223,73.975
0.837,-0.453,0.785,-63.660,46.143,70.740
0.835,-0.555,0.815,-71.350,43.152,67.505
0.859,-0.647,0.851,-77.332,42.542,67.078
0.886,-0.700,0.896,-84.106,40.649,71.838
0.890,-0.728,0.952,-92.468,38.879,79.895
0.877,-0.720,0.982,-102.600,41.626,89.539
0.866,-0.693,0.958,-114.258,48.523,99.060
0.842,-0.646,0.908,-127.197,54.626,108.154
0.794,-0.603,0.839,-138.062,59.387,115.662
0.733,-0.575,0.754,-145.203,66.650,120.544
0.698,-0.544,0.668,-149.353,75.928,125.488
0.650,-0.509,0.570,-152.710,84.229,132.385
0.584,-0.449,0.488,-154.724,90.088,140.137
0.510,-0.383,0.394,-154.907,96.375,146.362
0.437,-0.307,0.297,-153.992,102.905,149.048
0.358,-0.235,0.208,-152.405,106.384,148.743
0.312,-0.199,0.154,-149.902,107.361,144.653
0.340,-0.188,0.119,-149.780,106.812,138.977
0.365,-0.177,0.110,-153.992,104.004,136.536
0.381,-0.185,0.099,-161.194,102.173,139.954
0.415,-0.207,0.068,-170.776,103.577,148.132
0.406,-0.206,0.023,-180.359,106.140,160.156
0.351,-0.201,-0.036,-187.866,110.413,175.049
0.271,-0.204,-0.116,-193.237,116.699,189.880
0.182,-0.194,-0.206,-195.740,123.108,201.111
0.094,-0.170,-0.301,-195.129,126.709,207.886
0.005,-0.133,-0.407,-191.772,127.869,208.984
-0.028,-0.099,-0.398,-187.134,129.578,204.834
-0.066,-0.119,-0.461,-186.340,120.178,202.148
0.008,-0.137,-0.399,-196.594,118.103,201.294
-0.022,-0.146,-0.407,-211.548,110.229,203.308
-0.067,-0.144,-0.461,-219.604,105.530,212.952
-0.152,-0.089,-0.548,-219.055,117.981,228.882
-0.318,0.041,-0.729,-211.670,137.573,245.178
-0.520,0.235,-1.007,-203.613,153.931,257.019
-0.685,0.439,-1.305,-205.200,153.198,255.371
-0.802,0.667,-1.558,-217.651,128.540,236.267
-0.812,0.833,-1.701,-226.929,89.478,199.646
-0.741,0.860,-1.740,-221.130,52.490,151.184
-0.584,0.798,-1.714,-204.834,33.142,104.431
-0.408,0.774,-1.674,-189.697,28.625,72.693
-0.313,0.755,-1.629,-178.284,30.823,60.364
-0.267,0.732,-1.604,-168.152,38.635,60.974
-0.228,0.735,-1.591,-160.889,47.668,64.941
-0.187,0.741,-1.631,-156.738,53.711,70.068
-0.180,0.710,-1.674,-154.785,56.335,73.853
-0.176,0.672,-1.718,-152.039,53.650,72.754
-0.163,0.655,-1.753,-146.484,45.410,67.749
-0.142,0.648,-1.748,-137.329,31.555,60.242
-0.111,0.647,-1.664,-122.925,18.555,49.927
-0.065,0.641,-1.546,-107.117,11.780,38.879
-0.020,0.628,-1.454,-93.933,11.169,30.518
0.014,0.609,-1.396,-84.351,13.550,26.855
0.029,0.580,-1.366,-76.172,15.442,28.442
0.049,0.567,-1.373,-68.787,18.494,34.058
0.050,0.612,-1.427,-62.866,23.743,39.124
0.036,0.648,-1.486,-56.946,27.344,41.931
0.034,0.674,-1.536,-50.781,27.344,42.419
-0.009,0.701,-1.631,-43.274,25.269,44.067
-0.134,0.852,-1.770,62.256,-11.292,-14.160
-0.159,0.872,-1.815,73.242,-16.235,-23.560
-0.197,0.886,-1.832,84.412,-23.193,-32.837
-0.222,0.884,-1.813,96.680,-30.701,-42.969
-0.224,0.854,-1.781,109.802,-37.109,-53.528
-0.224,0.820,-1.752,124.146,-40.833,-62.073
-0.225,0.781,-1.713,139.893,-40.710,-68.848
-0.226,0.732,-1.680,156.860,-37.415,-74.402
-0.228,0.700,-1.651,173.462,-32.776,-79.102
-0.240,0.670,-1.653,188.660,-28.381,-80.200
-0.263,0.644,-1.654,200.989,-24.902,-79.041
-0.304,0.655,-1.658,209.656,-23.132,-77.454
-0.370,0.673,-1.652,214.905,-24.841,-78.125
-0.437,0.662,-1.637,218.201,-30.701,-82.886
-0.497,0.640,-1.599,220.581,-38.391,-90.393
-0.554,0.609,-1.553,221.375,-46.204,-98.572
-0.597,0.565,-1.501,221.436,-55.298,-107.300
-0.658,0.503,-1.424,222.412,-67.078,-118.103
-0.690,0.398,-1.306,226.379,-78.918,-133.118
-0.672,0.244,-1.167,231.018,-88.684,-152.283
-0.603,0.086,-1.032,233.582,-96.680,-170.166
-0.525,-0.019,-0.890,232.056,-104.675,-181.519
-0.449,-0.096,-0.742,228.882,-111.328,-185.425
-0.371,-0.156,-0.634,226.257,-112.427,-186.035
-0.317,-0.182,-0.543,224.792,-109.009,-184.143
-0.274,-0.219,-0.454,226.257,-104.187,-183.105
-0.203,-0.268,-0.358,227.417,-99.731,-185.303
-0.114,-0.311,-0.258,224.121,-98.572,-187.134
-0.022,-0.314,-0.154,216.125,-102.417,-187.195
0.043,-0.308,-0.073,209.595,-107.056,-186.218
0.098,-0.305,0.015,210.693,-104.675,-185.669
0.148,-0.309,0.083,221.619,-90.271,-186.951
0.204,-0.317,0.125,235.901,-67.932,-189.514
0.258,-0.322,0.151,246.887,-47.546,-190.796
0.314,-0.333,0.187,251.770,-34.912,-190.613
0.397,-0.322,0.214,250.244,-28.687,-188.843
0.468,-0.306,0.231,243.591,-28.748,-185.608
0.539,-0.316,0.250,234.863,-31.982,-181.213
0.578,-0.326,0.258,225.586,-35.217,-178.772
0.581,-0.384,0.285,219.116,-37.476,-179.871
0.639,-0.452,0.316,215.759,-38.879,-185.120
0.691,-0.513,0.379,210.022,-43.152,-193.481
0.742,-0.603,0.449,201.111,-52.246,-201.904
0.790,-0.719,0.516,187.866,-65.796,-209.412
0.777,-0.862,0.591,174.377,-80.994,-216.187
0.745,-1.026,0.694,165.955,-92.529,-222.778
0.773,-1.209,0.847,162.598,-96.924,-230.286
0.888,-1.369,1.040,156.616,-97.046,-235.718
0.990,-1.504,1.269,143.921,-98.999,-233.276
1.102,-1.618,1.464,127.441,-95.215,-220.459
1.270,-1.667,1.612,105.652,-80.688,-196.838
1.386,-1.660,1.645,77.698,-61.890,-161.682
1.427,-1.620,1.604,45.654,-45.837,-116.699
1.415,-1.547,1.500,15.564,-28.809,-65.613
1.320,-1.435,1.362,-4.822,-8.362,-16.174
1.193,-1.301,1.199,-17.151,12.573,25.085
1.070,-1.156,1.071,-26.184,31.189,56.885
0.962,-1.040,0.991,-34.180,42.419,78.979
0.880,-0.962,0.970,-43.274,45.105,91.919
0.835,-0.915,0.974,-54.626,42.419,97.412
0.812,-0.892,0.984,-69.702,37.598,97.900
0.782,-0.893,0.989,-86.975,35.217,97.351
0.777,-0.900,0.971,-105.530,33.997,97.778
0.798,-0.899,0.954,-125.244,32.715,100.037
0.821,-0.892,0.919,-142.700,32.410,105.957
0.827,-0.874,0.847,-156.494,36.682,115.234
0.817,-0.825,0.784,-165.649,44.678,127.380
0.792,-0.770,0.711,-170.166,53.955,141.785
0.744,-0.698,0.635,-172.607,62.988,155.029
0.669,-0.615,0.560,-174.255,70.862,166.382
0.571,-0.528,0.461,-175.537,77.515,175.171
0.475,-0.460,0.351,-175.903,83.374,181.885
0.384,-0.403,0.259,-175.781,87.158,185.181
0.335,-0.338,0.175,-176.392,87.646,185.181
0.293,-0.260,0.122,-177.795,84.045,183.167
0.255,-0.205,0.072,-178.772,82.275,179.443
0.262,-0.198,0.044,-180.603,84.351,175.415
0.316,-0.196,0.007,-187.256,87.097,174.988
0.327,-0.174,-0.018,-200.562,83.557,180.969
0.298,-0.163,-0.062,-213.928,78.796,192.322
0.255,-0.150,-0.122,-223.145,79.407,204.285
0.192,-0.141,-0.179,-227.112,83.923,214.233
0.105,-0.130,-0.270,-224.854,90.515,221.741
0.011,-0.078,-0.368,-219.360,97.473,226.868
-0.082,0.002,-0.470,-211.975,102.722,227.478
-0.133,0.095,-0.552,-205.811,104.980,221.375
-0.232,0.215,-0.611,-200.806,101.196,208.801
-0.258,0.298,-0.690,-195.496,92.163,195.007
-0.261,0.328,-0.718,-193.176,95.520,178.955
-0.224,0.376,-0.798,-192.688,93.933,164.612
-0.185,0.469,-0.864,-194.580,92.957,158.875
-0.194,0.560,-0.940,-198.669,91.858,162.476
-0.230,0.626,-1.032,-202.881,89.600,168.213
-0.272,0.653,-1.125,-205.017,85.999,168.762
-0.307,0.689,-1.226,-205.872,79.224,163.879
-0.337,0.720,-1.331,-204.529,70.496,154.602
-0.354,0.746,-1.387,-198.547,61.646,142.578
-0.340,0.799,-1.409,-184.875,59.326,129.456
-0.326,0.867,-1.413,-167.114,62.805,118.042
-0.315,0.903,-1.401,-152.344,65.491,108.521
-0.296,0.898,-1.392,-145.630,62.500,99.365
-0.258,0.870,-1.384,-148.621,50.964,89.294
-0.215,0.802,-1.371,-157.043,32.837,78.308
-0.160,0.710,-1.349,-163.635,15.015,66.406
-0.093,0.663,-1.318,-162.598,3.296,56.519
-0.049,0.654,-1.297,-151.245,3.540,52.856
-0.046,0.664,-1.271,-132.141,15.808,54.688
-0.037,0.699,-1.285,-113.586,30.762,58.777
-0.054,0.766,-1.312,-102.173,39.490,63.477
-0.089,0.837,-1.349,-98.633,39.368,66.467
-0.099,0.869,-1.404,-100.647,32.593,64.941
-0.098,0.864,-1.481,-103.638,22.095,57.739
-0.083,0.854,-1.528,-101.563,11.292,47.363
-0.076,0.819,-1.507,-91.309,2.869,36.133
-0.050,0.775,-1.429,-76.233,-1.648,25.024
-0.010,0.761,-1.339,-62.744,-3.296,15.808
0.012,0.726,-1.249,-53.772,-4.089,10.803
0.032,0.683,-1.177,-47.546,-4.211,10.437
0.050,0.670,-1.132,-41.626,-1.221,14.038
-0.106,0.928,-1.744,49.500,5.493,9.399
-0.169,0.985,-1.773,65.491,5.066,2.991
-0.230,1.028,-1.772,84.106,3.601,-7.935
-0.281,1.047,-1.746,102.722,1.831,-21.973
-0.318,1.041,-1.704,117.798,-0.671,-37.109
-0.313,1.004,-1.664,127.991,-6.226,-52.185
-0.313,0.976,-1.652,132.874,-14.343,-64.331
-0.322,0.954,-1.662,136.108,-21.423,-72.632
-0.331,0.935,-1.677,141.418,-25.146,-77.576
-0.346,0.913,-1.695,149.963,-26.001,-80.872
-0.390,0.881,-1.677,162.903,-26.245,-83.618
-0.439,0.853,-1.626,179.077,-25.330,-88.379
-0.473,0.808,-1.536,193.359,-23.193,-96.313
-0.492,0.731,-1.432,201.477,-26.245,-106.873
-0.489,0.620,-1.341,203.125,-35.095,-117.615
-0.478,0.568,-1.271,200.867,-42.969,-122.986
-0.497,0.550,-1.222,199.097,-45.044,-122.498
-0.538,0.530,-1.193,199.280,-42.908,-122.375
-0.574,0.478,-1.146,202.026,-42.603,-126.465
-0.583,0.400,-1.043,205.750,-45.715,-136.536
-0.563,0.294,-0.932,206.848,-52.307,-151.611
-0.507,0.176,-0.828,205.750,-60.425,-166.077
-0.408,0.080,-0.693,202.881,-66.772,-177.612
-0.302,-0.009,-0.543,196.899,-73.853,-185.486
-0.187,-0.116,-0.446,190.430,-80.505,-188.904
-0.075,-0.171,-0.399,185.364,-80.872,-186.157
-0.006,-0.120,-0.385,183.350,-72.571,-174.194
-0.003,-0.052,-0.354,184.387,-59.875,-160.217
0.003,0.004,-0.310,186.951,-49.683,-154.663
0.031,0.018,-0.277,189.819,-43.396,-156.677
0.096,-0.019,-0.194,188.782,-41.321,-164.795
0.177,-0.069,-0.116,183.289,-44.006,-172.241
0.251,-0.121,-0.059,177.185,-46.753,-175.720
0.347,-0.174,-0.018,172.363,-44.983,-176.331
0.436,-0.199,0.018,170.959,-39.124,-174.011
0.510,-0.213,0.059,170.105,-31.433,-167.786
0.567,-0.196,0.077,167.236,-23.254,-158.569
0.600,-0.181,0.070,163.147,-16.602,-149.231
0.633,-0.196,0.059,160.034,-12.573,-142.090
0.690,-0.187,0.062,157.898,-10.681,-138.489
0.750,-0.161,0.086,155.334,-12.390,-137.573
0.815,-0.174,0.124,154.846,-15.259,-139.587
0.889,-0.235,0.162,157.043,-15.381,-144.043
0.966,-0.300,0.209,158.081,-14.282,-147.583
1.033,-0.351,0.270,154.785,-16.235,-149.170
1.071,-0.428,0.314,146.240,-23.376,-149.902
1.124,-0.504,0.366,134.521,-34.668,-149.048
1.164,-0.594,0.469,124.634,-48.462,-146.851
1.207,-0.656,0.586,116.699,-60.242,-143.066
1.226,-0.719,0.734,108.459,-68.909,-138.672
1.252,-0.798,0.877,100.281,-73.975,-133.545
1.295,-0.887,1.002,89.539,-75.012,-127.258
1.357,-0.968,1.126,76.416,-72.449,-116.394
1.430,-1.039,1.239,60.608,-67.078,-100.403
1.539,-1.074,1.320,40.710,-59.326,-77.454
1.576,-1.050,1.360,17.273,-51.147,-46.814
1.506,-1.003,1.334,-3.723,-39.063,-12.634
1.398,-0.951,1.272,-19.348,-22.095,18.982
1.320,-0.898,1.224,-31.494,-6.042,42.908
1.267,-0.859,1.179,-42.969,2.197,59.082
1.204,-0.819,1.167,-57.129,4.089,71.045
1.137,-0.771,1.123,-74.280,4.883,80.811
1.062,-0.710,1.056,-91.858,8.057,87.646
0.983,-0.679,0.983,-106.689,11.475,91.614
0.979,-0.675,0.920,-119.446,14.099,93.750
1.021,-0.656,0.875,-135.864,12.634,98.389
1.026,-0.624,0.828,-154.724,9.033,110.107
0.978,-0.585,0.745,-166.504,14.771,126.526
0.899,-0.531,0.631,-168.396,31.250,143.005
0.803,-0.466,0.513,-163.391,51.392,157.776
0.669,-0.380,0.395,-157.654,66.650,170.715
0.520,-0.289,0.285,-151.733,75.745,179.626
0.396,-0.195,0.182,-146.362,81.116,181.702
0.313,-0.119,0.098,-143.433,82.153,175.842
0.277,-0.064,0.030,-143.311,77.759,165.466
0.252,-0.065,-0.007,-145.325,69.153,153.748
0.264,-0.143,-0.013,-149.719,60.547,144.409
0.353,-0.186,0.003,-162.048,52.368,142.639
0.383,-0.198,0.012,-184.204,40.955,152.832
0.336,-0.226,-0.027,-204.407,35.217,169.922
0.266,-0.234,-0.086,-211.243,45.288,186.829
0.204,-0.248,-0.140,-205.750,66.406,202.393
0.068,-0.224,-0.249,-196.899,84.229,215.454
-0.046,-0.146,-0.302,-190.186,97.229,225.586
-0.165,-0.080,-0.413,-187.744,102.356,232.910
-0.255,-0.004,-0.459,-188.965,105.164,229.675
-0.344,0.069,-0.535,-189.148,99.304,218.323
-0.399,0.116,-0.599,-189.087,91.309,206.848
-0.441,0.147,-0.663,-189.026,87.769,198.792
-0.477,0.177,-0.731,-190.491,86.060,192.261
-0.512,0.238,-0.823,-194.214,84.839,187.622
-0.550,0.356,-0.947,-199.158,85.571,185.730
-0.593,0.472,-1.078,-205.261,86.487,184.448
-0.608,0.530,-1.205,-212.891,81.299,181.152
-0.627,0.568,-1.329,-219.482,68.848,175.964
-0.625,0.567,-1.442,-222.107,54.321,167.358
-0.601,0.516,-1.535,-219.604,43.335,153.931
-0.557,0.498,-1.583,-210.876,37.720,138.550
-0.531,0.569,-1.628,-196.777,36.987,129.639
-0.556,0.674,-1.655,-180.481,42.908,128.784
-0.572,0.760,-1.678,-166.687,48.157,128.784
-0.588,0.869,-1.725,-158.569,45.288,127.869
-0.604,0.980,-1.781,-156.128,37.659,125.061
-0.602,1.042,-1.856,-155.579,28.687,118.347
-0.571,1.042,-1.922,-153.137,18.738,105.042
-0.522,1.001,-1.967,-145.142,7.812,87.463
-0.460,0.997,-1.987,-129.578,0.427,70.496
-0.404,1.008,-1.977,-109.009,-1.404,57.983
-0.357,1.033,-1.964,-87.402,0.732,52.185
-0.348,1.081,-1.954,-66.040,5.554,51.758
-0.366,1.136,-1.940,-47.119,11.658,52.429
-0.403,1.168,-1.904,-31.677,12.878,50.964
-0.443,1.165,-1.840,-18.677,8.423,45.288
-0.488,1.147,-1.709,-6.226,1.038,33.081
-0.503,1.099,-1.494,6.958,-8.911,12.695
-0.470,0.996,-1.255,18.372,-22.766,-12.329
-0.406,0.873,-1.018,24.658,-38.086,-36.865
-0.319,0.726,-0.808,28.015,-48.462,-56.641
-0.205,0.582,-0.639,29.907,-50.049,-71.411
-0.191,0.937,-1.781,30.212,10.315,13.550
-0.266,1.028,-1.925,45.776,14.832,12.146
-0.346,1.117,-2.053,64.636,19.470,7.324
-0.437,1.188,-2.145,84.900,21.179,-2.808
-0.526,1.226,-2.228,103.882,16.541,-18.738
-0.610,1.235,-2.273,122.559,6.104,-38.391
-0.660,1.208,-2.273,142.517,-3.601,-58.960
-0.679,1.190,-2.271,161.316,-9.521,-78.064
-0.711,1.137,-2.286,175.110,-14.709,-93.018
-0.749,1.087,-2.327,186.035,-21.484,-103.394
-0.831,1.065,-2.355,197.266,-27.588,-109.619
-0.929,1.042,-2.348,210.815,-31.189,-115.112
-1.027,0.948,-2.298,226.013,-35.583,-125.427
-1.121,0.804,-2.230,244.690,-40.771,-140.503
-1.190,0.633,-2.087,262.878,-46.753,-159.851
-1.218,0.423,-1.874,274.719,-59.448,-183.350
-1.201,0.162,-1.642,278.259,-80.933,-208.679
-1.145,-0.131,-1.434,274.963,-107.544,-231.689
-1.079,-0.381,-1.257,271.851,-128.784,-246.338
-1.009,-0.617,-1.074,274.048,-138.489,-252.502
-0.896,-0.761,-0.914,279.114,-137.939,-253.174
-0.783,-0.809,-0.755,280.273,-134.460,-250.366
-0.698,-0.814,-0.587,277.283,-134.949,-247.131
-0.612,-0.823,-0.427,272.644,-137.756,-243.958
-0.518,-0.852,-0.298,267.944,-138.245,-242.065
-0.420,-0.791,-0.211,261.108,-133.667,-237.671
-0.302,-0.729,-0.133,254.211,-126.038,-231.384
-0.184,-0.617,-0.051,249.268,-116.638,-225.098
-0.108,-0.575,0.027,246.643,-107.056,-220.947
-0.033,-0.587,0.080,242.737,-98.328,-217.712
0.014,-0.605,0.111,237.488,-90.698,-214.844
0.064,-0.631,0.137,236.572,-82.764,-213.440
0.135,-0.607,0.166,240.417,-73.730,-213.806
0.221,-0.617,0.225,250.061,-63.965,-216.675
0.374,-0.716,0.311,258.057,-52.551,-224.854
0.552,-0.847,0.421,254.211,-47.180,-234.863
0.715,-0.995,0.548,238.220,-55.542,-242.798
0.835,-1.227,0.695,213.806,-72.510,-245.605
1.000,-1.502,0.911,183.533,-92.590,-242.676
1.169,-1.737,1.176,147.705,-120.117,-235.168
1.234,-2.009,1.532,113.464,-155.212,-225.891
1.240,-2.326,2.045,85.693,-183.472,-220.215
1.247,-2.625,2.634,60.242,-195.923,-215.881
1.523,-2.831,3.102,36.987,-184.387,-202.759
1.867,-2.663,3.174,8.362,-140.442,-164.429
1.936,-2.368,2.822,-23.254,-73.242,-99.976
1.750,-2.007,2.365,-49.133,-0.916,-13.672
1.402,-1.684,1.975,-64.636,49.438,79.346
1.029,-1.346,1.713,-77.576,78.003,145.691
0.744,-1.087,1.517,-90.576,90.820,179.749
0.562,-0.903,1.396,-106.445,93.567,188.965
0.483,-0.797,1.314,-126.953,84.534,181.152
0.469,-0.754,1.255,-152.405,68.420,166.199
0.477,-0.731,1.200,-179.321,54.138,152.771
0.466,-0.714,1.114,-199.341,49.316,143.616
0.423,-0.695,0.989,-206.726,57.068,136.414
0.392,-0.694,0.846,-201.050,74.829,130.554
0.427,-0.689,0.744,-190.247,94.238,129.883
0.467,-0.666,0.671,-185.974,108.521,138.611
0.433,-0.633,0.611,-192.932,114.624,156.799
0.316,-0.585,0.498,-205.383,119.629,178.650
0.183,-0.528,0.326,-214.600,127.930,198.303
0.047,-0.440,0.157,-217.957,136.963,211.792
-0.069,-0.332,-0.015,-216.309,143.616,215.637
-0.176,-0.224,-0.159,-212.402,145.447,209.778
-0.235,-0.144,-0.272,-207.458,142.151,195.374
-0.270,-0.146,-0.331,-199.768,135.620,175.842
-0.234,-0.221,-0.340,-193.054,128.723,155.884
-0.136,-0.308,-0.308,-195.801,118.652,141.968
-0.018,-0.348,-0.251,-210.632,105.103,143.250
-0.025,-0.381,-0.235,-230.164,97.107,157.288
-0.063,-0.418,-0.290,-241.821,104.797,173.767
-0.189,-0.430,-0.369,-243.713,120.117,190.002
-0.298,-0.417,-0.490,-242.310,131.653,206.177
-0.436,-0.377,-0.623,-241.577,144.287,218.933
-0.608,-0.272,-0.805,-241.211,144.409,224.304
-0.744,-0.158,-1.000,-241.211,139.709,223.938
-0.852,-0.039,-1.159,-241.577,144.104,214.783
-0.916,0.128,-1.352,-239.441,143.433,199.829
-0.913,0.261,-1.532,-237.427,138.428,182.495
-0.865,0.332,-1.690,-238.525,127.380,168.579
-0.823,0.433,-1.832,-244.751,111.084,162.415
-0.796,0.568,-1.957,-258.179,91.858,160.278
-0.790,0.631,-2.066,-271.851,70.679,154.724
-0.766,0.571,-2.161,-278.442,49.377,140.808
-0.705,0.519,-2.234,-275.635,32.715,120.544
-0.605,0.483,-2.230,-263.062,20.203,100.037
-0.477,0.458,-2.202,-240.662,15.381,83.374
-0.335,0.529,-2.272,-215.332,24.902,75.012
-0.220,0.667,-2.414,-192.749,44.434,77.759
-0.259,0.946,-2.637,-173.096,63.721,96.069
0.103,0.983,-3.057,-142.395,93.994,133.057
0.112,1.125,-3.700,-135.315,134.460,153.992
-0.538,1.428,-4.000,-93.750,134.888,189.270
-1.163,1.781,-4.000,-43.274,140.503,222.290
