aX,aY,aZ,gX,gY,gZ
0.456,0.768,2.328,60.425,-20.752,106.628
0.394,1.098,2.913,83.252,-13.123,155.029
-0.008,1.278,3.300,86.914,-0.977,220.703
-0.648,1.299,3.303,36.377,9.827,282.532
-1.376,1.293,2.887,-77.148,9.338,304.993
-1.816,1.320,2.161,-233.459,-7.629,261.353
-1.951,1.325,1.276,-373.596,-40.588,156.494
-1.845,1.289,0.356,-447.205,-75.317,23.682
-1.578,1.041,-0.398,-425.293,-112.976,-111.084
-1.313,0.563,-0.915,-318.237,-161.499,-221.741
-1.207,-0.382,-1.093,-150.085,-201.782,-285.889
-1.089,-1.471,-0.823,38.574,-208.801,-297.424
-0.951,-2.532,-0.543,189.636,-174.133,-275.085
-0.715,-3.247,-0.457,261.414,-108.887,-259.521
-0.601,-3.790,-0.369,279.236,-46.387,-274.109
-0.284,-4.000,-0.443,272.827,-9.766,-309.692
0.105,-4.000,-0.427,231.873,-8.545,-329.712
0.346,-4.000,-0.310,180.603,-37.109,-331.177
0.880,-4.000,-0.227,154.236,-42.603,-300.903
1.456,-4.000,0.052,138.611,-11.963,-200.134
1.461,-4.000,0.164,100.281,32.654,-45.837
1.034,-4.000,-0.095,40.100,89.417,112.427
0.437,-3.791,-0.528,-9.399,133.789,231.750
-0.158,-2.896,-0.885,-43.579,142.151,296.814
-0.611,-2.211,-1.149,-68.237,115.479,300.659
-0.859,-1.689,-1.249,-79.346,66.956,252.991
-0.926,-1.348,-1.134,-70.313,14.771,179.321
-0.850,-1.162,-0.901,-49.744,-23.682,107.849
-0.770,-1.022,-0.635,-33.081,-44.556,59.631
-0.737,-0.892,-0.418,-22.949,-48.218,35.095
-0.698,-0.830,-0.255,-16.785,-44.373,28.381
-0.719,-0.693,-0.028,-13.916,-45.776,35.278
-0.807,-0.520,0.235,-9.827,-46.509,46.021
-0.837,-0.307,0.522,-3.662,-43.701,54.932
-0.814,-0.113,0.751,3.479,-34.546,62.561
-0.756,0.067,0.913,10.498,-19.836,67.322
-0.692,0.285,1.114,18.555,-9.277,66.223
-0.593,0.483,1.275,28.870,1.160,52.734
-0.497,0.560,1.404,38.513,8.484,30.701
-0.427,0.510,1.573,51.880,9.399,6.226
-0.380,0.380,1.750,70.129,12.085,-14.038
-0.267,0.164,1.850,86.487,22.827,-26.733
-0.044,-0.011,1.958,90.820,33.569,-31.860
0.096,-0.164,2.102,79.895,24.841,-28.259
0.203,-0.249,2.229,53.162,11.230,-12.573
0.213,-0.245,2.258,17.151,8.728,11.292
0.146,-0.198,2.140,-18.921,17.456,40.222
0.019,-0.112,1.901,-49.805,29.114,66.406
-0.134,-0.006,1.580,-72.449,35.461,80.627
-0.283,0.134,1.296,-83.679,34.180,78.308
-0.354,0.249,1.077,-79.224,32.837,58.533
-0.341,0.251,0.934,-61.401,32.471,23.926
-0.258,0.116,0.821,-38.269,30.518,-20.081
-0.101,-0.142,0.721,-22.400,24.170,-63.110
0.108,-0.492,0.639,-17.822,12.878,-95.520
0.300,-0.779,0.664,-22.644,-3.601,-110.291
0.398,-1.002,0.667,-29.236,-13.672,-102.356
0.423,-1.151,0.598,-32.410,-9.033,-73.853
0.428,-1.188,0.527,-28.259,2.747,-37.476
0.329,-1.136,0.477,-20.935,11.230,-4.578
0.237,-1.038,0.453,-15.564,18.311,19.287
0.152,-0.925,0.411,-13.367,20.264,30.273
0.090,-0.834,0.392,-11.658,17.090,29.724
0.062,-0.748,0.411,-7.751,12.512,20.752
0.062,-0.707,0.441,-1.587,8.484,9.583
0.068,-0.706,0.503,3.845,3.784,1.526
0.068,-0.721,0.611,7.568,-0.916,-1.099
0.044,-0.732,0.711,7.935,-2.991,2.258
0.007,-0.722,0.776,4.211,-1.770,9.827
-0.048,-0.715,0.818,-0.793,-0.244,18.250
-0.105,-0.697,0.841,-5.371,1.587,25.146
-0.163,-0.667,0.835,-9.155,4.211,29.236
-0.222,-0.634,0.786,-11.292,7.385,29.236
-0.235,-0.596,0.733,-12.085,8.972,22.095
-0.205,-0.583,0.715,-10.071,8.057,8.423
-0.152,-0.611,0.739,-5.615,5.737,-5.554
-0.091,-0.677,0.774,-2.380,3.845,-15.381
-0.030,-0.734,0.803,-3.052,3.174,-19.714
0.021,-0.762,0.816,-7.324,3.113,-18.066
0.043,-0.763,0.802,-12.695,3.418,-10.681
0.031,-0.752,0.749,-16.602,4.395,-1.282
0.009,-0.711,0.691,-17.517,5.920,6.775
0.006,-0.660,0.657,-14.587,6.714,11.353
0.003,-0.622,0.644,-9.460,5.310,12.024
0.004,-0.598,0.634,-4.333,4.150,9.155
0.022,-0.591,0.638,0.061,2.808,3.052
0.042,-0.592,0.654,3.601,0.305,-2.686
0.055,-0.599,0.670,6.348,-1.221,-6.226
0.074,-0.621,0.673,6.897,-1.648,-8.118
0.094,-0.662,0.679,4.944,-4.211,-7.874
0.076,-0.703,0.699,2.258,-8.667,-5.615
0.061,-0.733,0.705,1.892,-9.583,-1.831
0.039,-0.746,0.704,3.906,-7.751,3.662
0.023,-0.735,0.718,6.409,-5.432,8.179
-0.009,-0.726,0.745,8.362,-5.249,11.292
-0.030,-0.720,0.761,9.460,-5.127,12.085
-0.047,-0.714,0.789,10.193,-3.662,10.803
-0.064,-0.717,0.801,8.850,-1.648,8.423
-0.058,-0.727,0.803,5.920,0.000,4.761
-0.044,-0.743,0.805,1.709,0.366,1.282
-0.027,-0.757,0.801,-3.723,0.488,-0.916
-0.016,-0.756,0.778,-8.118,1.343,-1.221
-0.011,-0.750,0.742,-10.315,2.258,0.061
-0.001,-0.741,0.711,-10.071,1.953,1.404
0.014,-0.720,0.687,-7.446,1.404,0.305
0.024,-0.714,0.669,-3.784,0.366,-0.977
0.042,-0.706,0.681,-0.366,-1.709,-2.869
0.067,-0.687,0.712,3.052,-3.479,-5.066
0.105,-0.670,0.748,4.944,-4.639,-6.958
0.154,-0.651,0.788,3.357,-7.568,-7.019
0.178,-0.614,0.833,-0.183,-11.475,-4.333
0.201,-0.541,0.881,-2.808,-13.672,2.686
0.224,-0.441,0.924,-3.906,-13.672,12.817
0.249,-0.306,0.981,-4.333,-12.939,22.461
0.274,-0.126,1.060,-3.784,-12.573,30.762
0.281,0.052,1.114,-2.502,-12.085,36.377
0.302,0.214,1.162,-3.113,-12.146,34.119
0.322,0.391,1.292,-5.249,-17.822,25.452
0.338,0.588,1.464,-7.141,-25.940,18.860
0.236,0.864,1.785,-6.592,-34.790,19.409
0.135,0.943,1.950,-2.563,-34.729,24.170
0.043,1.031,2.143,1.648,-30.640,30.334
-0.099,1.075,2.326,-0.488,-22.949,38.269
-0.251,1.091,2.446,-12.939,-10.010,43.396
-0.401,1.043,2.357,-42.114,6.104,43.335
-0.546,0.896,2.077,-89.722,14.343,34.790
-0.656,0.704,1.746,-146.179,6.714,16.052
-0.742,0.477,1.403,-200.745,-10.498,-3.174
-0.875,0.183,0.960,-244.446,-27.527,-12.756
-1.040,-0.086,0.483,-261.963,-34.729,-15.869
-1.178,-0.286,0.110,-233.521,-23.682,-17.761
-1.252,-0.496,-0.162,-166.199,-3.967,-22.400
-1.348,-0.850,-0.330,-87.219,9.399,-42.114
-1.361,-1.413,-0.456,-22.583,9.949,-88.013
-1.235,-2.104,-0.531,17.944,-15.015,-151.306
-0.973,-2.891,-0.512,37.354,-61.096,-212.585
-0.610,-3.579,-0.266,48.035,-109.802,-256.409
-0.235,-4.000,0.202,70.007,-140.259,-274.658
0.343,-4.000,0.635,109.863,-120.361,-273.376
1.064,-4.000,0.746,147.278,-50.537,-239.563
1.686,-4.000,0.694,159.546,35.278,-160.889
2.000,-4.000,0.458,123.535,103.821,-52.917
1.774,-4.000,0.016,47.546,137.329,67.017
1.126,-3.607,-0.446,-20.935,139.709,179.260
0.409,-2.701,-0.801,-55.603,121.948,254.333
-0.138,-2.071,-0.918,-59.021,79.651,275.391
-0.500,-1.667,-0.839,-43.518,17.273,245.361
-0.709,-1.389,-0.613,-23.560,-38.086,188.660
-0.804,-1.233,-0.285,-3.052,-80.200,139.771
-0.907,-1.132,0.085,13.611,-103.699,107.605
-0.956,-1.008,0.427,21.240,-103.149,84.412
-0.900,-0.914,0.611,19.409,-85.205,69.885
-0.755,-0.859,0.697,13.062,-64.331,71.106
-0.741,-0.683,0.891,7.751,-52.734,87.219
-0.808,-0.433,1.118,3.967,-45.044,106.079
-0.815,-0.173,1.241,-0.793,-29.053,115.479
-0.804,0.029,1.290,-4.883,-11.230,114.258
-0.834,0.149,1.369,-6.348,-4.578,104.309
-0.812,0.239,1.452,-7.874,-2.136,85.144
-0.766,0.344,1.521,-9.033,3.357,59.204
-0.705,0.428,1.571,-8.423,8.606,35.156
-0.630,0.462,1.650,-3.662,15.930,16.418
-0.599,0.420,1.690,0.061,21.240,2.991
-0.510,0.375,1.674,-2.258,37.537,-6.714
-0.353,0.360,1.549,-8.423,56.763,-11.353
-0.252,0.353,1.394,-15.747,68.970,-9.888
-0.171,0.361,1.271,-18.860,74.707,-9.888
-0.093,0.359,1.171,-18.433,76.050,-14.282
-0.016,0.334,1.089,-17.822,72.144,-22.095
0.044,0.292,1.019,-18.860,64.941,-32.593
0.100,0.202,0.945,-21.973,53.772,-45.166
0.155,0.077,0.875,-26.855,39.307,-58.838
0.202,-0.052,0.841,-29.663,23.254,-71.228
0.254,-0.194,0.830,-26.367,10.864,-78.430
0.294,-0.340,0.813,-19.470,3.601,-78.369
0.335,-0.508,0.781,-12.329,-0.305,-73.059
0.386,-0.670,0.785,-7.080,-3.906,-66.406
0.403,-0.787,0.829,-6.104,-7.629,-59.937
0.392,-0.868,0.844,-9.766,-8.240,-51.819
0.395,-0.945,0.807,-14.526,-4.883,-42.358
0.392,-0.991,0.795,-17.761,-1.953,-32.593
0.365,-0.995,0.797,-19.287,-0.610,-21.973
0.313,-0.964,0.782,-21.118,1.404,-9.949
0.265,-0.886,0.752,-21.729,4.761,0.427
0.217,-0.781,0.736,-18.738,9.033,9.460
0.160,-0.665,0.728,-14.587,11.841,17.761
0.091,-0.554,0.726,-11.658,13.550,23.926
0.022,-0.473,0.716,-9.644,15.198,26.123
-0.029,-0.407,0.699,-6.775,16.846,22.827
-0.082,-0.398,0.710,-4.150,14.893,15.137
-0.093,-0.412,0.755,-2.869,9.766,3.357
-0.067,-0.456,0.775,-5.981,5.981,-8.240
-0.007,-0.490,0.788,-12.085,2.014,-15.137
0.012,-0.501,0.807,-16.602,-2.380,-14.404
0.018,-0.490,0.819,-15.930,-2.563,-7.996
-0.000,-0.453,0.825,-10.376,1.038,1.526
-0.046,-0.418,0.844,-1.831,5.493,9.766
-0.059,-0.385,0.872,6.042,11.963,12.512
-0.031,-0.351,0.888,9.583,18.555,10.620
-0.004,-0.330,0.884,8.728,20.508,8.240
0.019,-0.321,0.893,6.348,18.372,6.165
0.046,-0.336,0.906,5.066,15.503,5.066
0.082,-0.357,0.910,4.272,14.160,5.432
0.110,-0.393,0.905,3.113,12.756,8.362
0.129,-0.414,0.915,1.282,9.216,10.986
0.126,-0.406,0.929,-1.038,6.897,12.878
0.112,-0.392,0.929,-3.845,6.226,13.550
0.121,-0.358,0.906,-6.714,7.019,12.024
0.125,-0.331,0.880,-8.606,7.690,9.521
0.117,-0.315,0.858,-7.812,5.981,7.385
0.112,-0.323,0.846,-3.784,4.822,4.944
0.131,-0.339,0.868,2.075,4.395,1.282
0.143,-0.364,0.880,6.958,4.578,-1.526
0.143,-0.412,0.863,9.766,5.188,-2.380
0.182,-0.460,0.851,11.108,4.211,-3.784
0.208,-0.491,0.860,10.010,1.465,-4.822
0.203,-0.522,0.862,7.202,-1.648,-2.930
0.212,-0.545,0.863,4.395,-3.052,0.549
0.206,-0.541,0.897,2.625,-3.601,4.578
0.172,-0.517,0.924,1.099,-2.808,10.315
0.135,-0.487,0.933,-0.366,-0.122,16.357
0.087,-0.455,0.935,-0.549,1.465,20.386
0.057,-0.413,0.931,-0.122,2.136,20.325
0.046,-0.381,0.922,1.404,2.197,16.907
0.034,-0.375,0.912,3.784,1.709,12.878
0.028,-0.396,0.918,6.653,1.709,8.057
0.052,-0.417,0.927,6.592,1.709,1.465
0.089,-0.435,0.914,2.869,2.380,-4.700
0.111,-0.446,0.891,-1.343,2.563,-6.897
0.116,-0.463,0.867,-2.747,1.709,-4.517
0.111,-0.474,0.860,-1.343,1.404,-0.061
0.093,-0.462,0.861,0.610,2.136,5.005
0.070,-0.451,0.836,1.770,4.578,9.094
0.063,-0.447,0.815,2.869,4.944,9.460
0.057,-0.451,0.811,3.052,2.930,5.981
0.060,-0.464,0.807,2.136,-0.671,0.244
0.089,-0.488,0.793,0.854,-2.625,-6.348
0.117,-0.509,0.776,1.343,-2.319,-10.986
-0.096,0.955,1.986,-27.893,19.653,136.841
-0.212,1.103,2.005,-49.194,27.588,153.076
-0.362,1.254,1.940,-82.581,26.794,164.185
-0.544,1.396,1.806,-126.099,12.817,168.152
-0.763,1.480,1.628,-174.683,-14.893,161.804
-1.041,1.516,1.399,-220.459,-49.072,147.034
-1.297,1.527,1.109,-254.639,-76.904,124.023
-1.502,1.542,0.785,-266.418,-96.130,91.431
-1.636,1.589,0.523,-242.981,-101.135,45.227
-1.786,1.591,0.368,-178.101,-87.891,-21.057
-1.848,1.382,0.224,-81.909,-61.096,-112.549
-1.733,0.615,-0.070,22.278,-30.579,-221.741
-1.500,-0.632,-0.353,119.690,-7.751,-324.158
-1.070,-2.198,-0.533,204.956,-0.061,-389.648
-0.396,-3.828,-0.676,255.920,-13.977,-393.005
0.044,-4.000,-0.289,260.254,-48.706,-326.355
0.187,-4.000,0.257,216.248,-82.520,-243.896
0.458,-4.000,0.663,141.479,-95.764,-202.881
1.098,-4.000,0.877,89.478,-81.238,-207.886
1.802,-4.000,1.083,76.904,-45.349,-218.384
2.355,-4.000,1.170,75.439,4.822,-174.255
2.519,-4.000,0.953,51.880,74.280,-70.862
2.181,-4.000,0.484,11.597,130.249,54.993
1.546,-3.715,0.057,-25.085,145.874,161.377
0.958,-2.993,-0.245,-56.824,125.183,226.196
0.483,-2.542,-0.386,-77.026,69.702,243.042
0.153,-2.293,-0.354,-78.247,5.371,219.666
-0.103,-2.143,-0.183,-59.631,-36.804,184.265
-0.307,-1.995,0.010,-32.166,-51.697,156.311
-0.491,-1.798,0.159,-10.071,-43.762,135.742
-0.623,-1.558,0.226,8.240,-25.146,119.568
-0.682,-1.348,0.241,24.536,-6.348,104.248
-0.656,-1.123,0.281,32.837,-1.404,91.125
-0.653,-0.850,0.392,23.010,-19.592,80.872
-0.738,-0.567,0.590,1.831,-53.101,69.885
-0.807,-0.309,0.824,-17.273,-76.843,55.359
-0.852,-0.072,1.040,-24.231,-76.843,39.917
-0.732,0.178,1.176,-17.273,-50.964,26.123
-0.619,0.390,1.229,-2.808,-25.085,17.639
-0.525,0.492,1.306,19.470,-3.235,14.526
-0.421,0.626,1.402,46.692,20.386,7.996
-0.318,0.754,1.479,69.641,45.532,-2.930
-0.216,0.840,1.504,82.275,72.327,-17.700
-0.074,0.904,1.477,89.050,92.285,-34.790
0.120,0.915,1.556,92.590,101.501,-47.485
0.219,0.900,1.640,91.431,93.872,-53.467
0.308,0.811,1.678,83.984,81.238,-47.729
0.342,0.720,1.761,71.411,64.697,-33.081
0.280,0.677,1.876,53.467,51.270,-11.963
0.151,0.651,1.871,25.635,48.157,11.475
0.052,0.659,1.739,-8.057,48.279,29.602
-0.039,0.709,1.575,-39.856,42.114,35.095
-0.144,0.755,1.401,-65.247,27.832,25.940
-0.195,0.750,1.205,-81.116,11.719,2.258
-0.151,0.635,1.033,-81.787,0.244,-32.043
-0.005,0.391,0.906,-67.627,-5.127,-68.542
0.183,0.080,0.817,-46.936,-8.240,-94.116
0.360,-0.216,0.724,-30.273,-9.338,-101.563
0.510,-0.455,0.642,-19.531,-8.728,-93.689
0.594,-0.616,0.591,-13.855,-10.376,-74.463
0.588,-0.720,0.599,-12.390,-15.259,-49.988
0.505,-0.778,0.693,-11.841,-22.034,-27.222
0.444,-0.808,0.763,-12.207,-21.851,-11.963
0.414,-0.806,0.777,-14.282,-15.503,-3.845
0.385,-0.779,0.771,-13.794,-9.521,0.793
0.358,-0.736,0.788,-8.057,-5.310,4.333
0.308,-0.691,0.820,0.854,-1.892,8.789
0.257,-0.673,0.859,8.179,1.282,13.916
0.217,-0.657,0.898,10.315,4.089,17.395
0.191,-0.645,0.916,5.615,5.615,20.386
0.158,-0.601,0.942,-4.395,4.089,24.597
0.099,-0.542,0.953,-14.648,2.258,30.273
0.041,-0.472,0.956,-20.508,3.540,35.706
-0.010,-0.390,0.927,-22.156,8.179,39.185
-0.033,-0.291,0.868,-20.264,14.282,37.720
-0.038,-0.223,0.817,-15.442,16.235,30.151
-0.019,-0.207,0.803,-9.460,12.207,16.907
0.020,-0.233,0.820,-5.737,6.409,0.549
0.061,-0.278,0.833,-4.822,2.075,-12.817
0.102,-0.337,0.840,-5.432,-0.549,-20.203
0.141,-0.385,0.847,-4.517,-1.770,-20.447
0.162,-0.422,0.848,-2.808,-0.671,-15.259
0.171,-0.437,0.850,-1.160,1.892,-8.850
0.177,-0.451,0.849,-0.427,4.211,-4.578
0.192,-0.456,0.847,-1.770,4.456,-3.052
0.202,-0.432,0.846,-4.028,3.052,-3.052
0.195,-0.413,0.842,-4.822,1.221,-3.723
0.206,-0.400,0.836,-1.892,1.099,-4.944
0.226,-0.396,0.836,3.662,2.808,-6.531
0.233,-0.410,0.850,9.827,4.211,-7.690
0.255,-0.427,0.863,13.000,5.188,-8.850
0.289,-0.449,0.854,11.475,5.127,-9.216
0.303,-0.463,0.855,7.202,2.380,-7.202
0.291,-0.462,0.863,3.418,-0.793,-2.441
0.273,-0.450,0.866,2.319,-1.465,3.540
0.255,-0.419,0.869,4.578,-0.183,8.667
0.241,-0.406,0.870,7.568,0.793,11.047
0.247,-0.400,0.878,9.827,-0.122,9.949
0.252,-0.405,0.873,10.193,-2.075,7.385
0.254,-0.421,0.875,9.399,-5.066,4.395
0.264,-0.440,0.881,9.277,-6.897,1.526
0.272,-0.465,0.885,9.949,-7.751,1.465
0.282,-0.480,0.906,10.498,-8.667,4.089
0.279,-0.478,0.927,9.521,-8.850,9.033
0.257,-0.453,0.935,7.019,-8.789,15.564
0.230,-0.426,0.933,4.517,-9.033,20.691
0.216,-0.396,0.925,1.831,-9.644,21.912
0.216,-0.360,0.913,0.549,-10.620,19.836
0.222,-0.336,0.922,0.916,-12.695,16.479
0.228,-0.323,0.945,2.625,-15.076,13.733
0.234,-0.308,0.957,3.296,-15.869,12.512
0.237,-0.278,0.963,2.808,-15.381,12.878
0.238,-0.233,0.969,1.953,-15.442,14.221
0.244,-0.181,0.971,0.671,-15.991,14.954
0.239,-0.130,0.974,-1.160,-17.151,15.442
0.229,-0.073,0.985,-2.563,-18.311,15.198
0.219,-0.006,1.015,-1.831,-19.836,13.916
0.207,0.064,1.068,0.183,-21.851,12.085
0.187,0.136,1.122,2.136,-23.682,10.071
-0.172,1.292,1.627,-54.199,-36.926,115.967
-0.457,1.378,1.615,-85.327,-41.748,157.043
-0.831,1.434,1.524,-129.578,-56.824,197.693
-1.210,1.481,1.313,-181.885,-80.872,220.459
-1.434,1.566,1.014,-230.957,-111.023,205.261
-1.556,1.745,0.760,-259.155,-151.611,152.771
-1.674,1.915,0.650,-238.770,-186.035,70.129
-1.879,1.928,0.698,-155.579,-189.270,-40.100
-2.027,1.454,0.683,-32.410,-157.837,-172.119
-1.894,0.168,0.469,92.163,-107.300,-315.002
-1.417,-1.906,0.282,200.928,-60.242,-428.406
-0.541,-4.000,0.492,277.710,-33.875,-456.726
0.351,-4.000,1.162,279.419,-33.386,-380.066
1.005,-4.000,1.556,175.659,-28.992,-263.428
1.190,-4.000,1.671,30.823,-12.817,-180.359
1.434,-4.000,1.507,-56.519,-3.845,-137.512
1.757,-4.000,1.491,-51.758,34.546,-124.390
2.147,-4.000,1.234,-20.630,123.047,-96.619
2.263,-4.000,0.550,-24.841,223.572,-16.418
1.982,-3.800,-0.170,-44.006,281.067,95.337
1.526,-2.954,-0.650,-58.594,272.888,179.138
1.101,-2.236,-0.914,-72.388,210.632,213.684
0.715,-1.796,-0.961,-74.036,117.859,211.853
0.287,-1.571,-0.774,-57.495,23.376,187.317
-0.103,-1.413,-0.435,-30.212,-48.218,154.480
-0.430,-1.288,-0.083,-2.441,-84.290,121.399
-0.615,-1.260,0.155,20.813,-86.548,91.553
-0.685,-1.253,0.332,38.513,-72.632,70.801
-0.740,-1.151,0.495,49.927,-58.167,61.340
-0.780,-0.962,0.646,52.368,-49.316,59.570
-0.853,-0.773,0.797,51.086,-44.678,58.228
-0.887,-0.604,0.931,52.979,-38.635,52.185
-0.912,-0.449,1.057,57.068,-28.870,41.199
-0.891,-0.307,1.147,57.434,-19.714,26.367
-0.869,-0.194,1.211,57.556,-9.399,9.338
-0.835,-0.090,1.296,63.354,3.052,-7.202
-0.772,0.022,1.380,71.777,19.165,-23.499
-0.618,0.106,1.403,78.308,39.001,-36.255
-0.493,0.172,1.434,82.520,53.955,-45.166
-0.417,0.226,1.451,87.158,54.688,-46.082
-0.286,0.286,1.497,92.102,68.787,-42.480
-0.121,0.396,1.482,97.534,86.243,-39.978
0.027,0.514,1.428,100.769,100.403,-38.208
0.145,0.550,1.365,99.609,105.896,-38.086
0.256,0.532,1.358,96.436,100.220,-44.189
0.355,0.479,1.379,90.942,89.844,-51.636
0.431,0.389,1.393,83.191,79.773,-52.429
0.523,0.339,1.384,74.341,73.425,-44.739
0.598,0.288,1.299,58.411,68.909,-30.640
0.647,0.225,1.227,37.964,56.702,-12.817
0.620,0.195,1.232,19.165,37.476,7.202
0.522,0.198,1.224,1.282,22.400,28.625
0.383,0.244,1.196,-14.648,13.000,43.274
0.250,0.310,1.157,-26.489,7.080,44.861
0.184,0.344,1.083,-34.546,2.441,31.250
0.189,0.318,0.991,-39.673,-3.967,5.615
0.221,0.210,0.921,-41.138,-13.733,-22.583
0.261,0.050,0.900,-36.621,-22.339,-45.349
0.301,-0.119,0.891,-27.893,-24.475,-57.068
0.344,-0.276,0.869,-18.616,-19.348,-57.922
0.374,-0.403,0.840,-12.268,-13.733,-52.490
0.411,-0.507,0.796,-10.986,-10.193,-45.410
0.443,-0.595,0.787,-13.367,-10.498,-34.546
0.407,-0.647,0.812,-16.357,-14.160,-22.217
0.365,-0.670,0.810,-18.311,-13.245,-10.132
0.332,-0.662,0.779,-18.005,-8.057,-1.343
0.313,-0.630,0.761,-14.038,-2.747,3.174
0.297,-0.600,0.755,-8.911,0.000,4.944
0.277,-0.570,0.754,-5.127,0.366,6.104
0.241,-0.558,0.766,-3.052,-0.793,7.263
0.214,-0.563,0.803,-1.282,-2.014,8.057
0.208,-0.555,0.857,-0.977,-1.343,9.277
0.175,-0.529,0.889,-2.869,-0.366,12.512
0.138,-0.493,0.893,-5.676,1.099,17.456
0.107,-0.449,0.878,-7.568,2.502,21.729
0.082,-0.402,0.874,-7.324,3.418,23.621
0.059,-0.350,0.868,-6.104,4.089,21.851
0.050,-0.311,0.849,-4.761,4.089,16.663
0.048,-0.306,0.841,-2.686,2.747,8.484
0.066,-0.328,0.876,-0.183,-0.732,-1.648
0.106,-0.363,0.885,-0.366,-2.197,-11.108
0.158,-0.412,0.866,-1.465,-1.404,-17.944
0.211,-0.462,0.863,-0.732,-1.831,-19.775
0.236,-0.500,0.879,1.099,-2.136,-16.968
0.241,-0.518,0.876,2.136,-0.122,-10.864
0.266,-0.514,0.846,1.526,4.028,-5.432
0.273,-0.507,0.828,0.366,4.639,-2.014
0.263,-0.497,0.822,-0.916,1.953,-0.244
0.261,-0.488,0.813,-2.258,-0.427,-1.099
0.266,-0.480,0.810,-2.075,-2.991,-3.296
0.273,-0.477,0.823,-0.183,-5.493,-4.944
0.263,-0.480,0.840,1.343,-7.263,-5.127
0.261,-0.479,0.851,2.075,-6.592,-4.944
0.255,-0.476,0.855,1.587,-4.944,-3.540
0.238,-0.484,0.867,0.916,-4.700,-1.770
