aX,aY,aZ,gX,gY,gZ
-0.714,0.456,-1.589,-74.951,41.077,47.241
-0.734,0.542,-1.707,-80.444,19.897,38.757
-0.741,0.609,-1.806,-98.938,-12.390,33.142
-0.708,0.611,-1.928,-107.422,-34.302,26.062
-0.666,0.557,-2.068,-93.811,-36.072,19.897
-0.663,0.529,-2.237,-61.584,-22.522,17.883
-0.692,0.529,-2.381,-23.743,-8.301,16.663
-0.683,0.539,-2.484,7.751,-5.249,12.939
-0.698,0.547,-2.525,32.410,-13.855,8.118
-0.732,0.464,-2.367,75.134,-48.950,-2.441
-0.718,0.358,-2.201,94.299,-67.749,-10.498
-0.668,0.187,-2.004,107.361,-86.975,-17.700
-0.612,0.010,-1.791,117.188,-104.065,-22.400
-0.560,-0.159,-1.587,130.127,-111.938,-24.353
-0.518,-0.374,-1.448,147.156,-108.093,-27.039
-0.459,-0.635,-1.324,165.039,-101.563,-30.640
-0.392,-0.858,-1.190,179.382,-103.699,-31.860
-0.348,-1.014,-0.996,187.012,-117.798,-29.663
-0.305,-1.097,-0.683,188.293,-141.602,-26.917
-0.285,-1.158,-0.278,186.707,-168.640,-23.193
-0.360,-1.122,0.187,187.927,-184.509,-15.747
-0.530,-1.043,0.638,194.946,-183.167,-8.484
-0.603,-1.077,1.065,203.308,-171.509,-10.742
-0.527,-1.182,1.541,206.238,-164.368,-20.447
-0.396,-1.237,2.056,195.740,-176.453,-27.649
-0.209,-1.289,2.678,168.884,-201.111,-26.794
-0.095,-1.304,3.352,145.508,-208.862,-21.118
-0.120,-1.147,3.943,138.184,-187.012,-11.658
-0.245,-0.943,4.000,136.902,-143.799,0.977
-0.390,-0.827,4.000,126.465,-93.262,9.216
-0.169,-0.664,4.000,109.192,-48.157,12.024
-0.758,-0.444,4.000,91.675,-29.236,13.550
-0.594,-0.235,4.000,72.510,-20.203,-0.671
-0.709,-0.442,4.000,63.721,1.404,-10.498
-0.125,-0.422,4.000,54.321,18.982,-4.395
-0.238,-0.392,4.000,35.522,20.874,-6.287
-0.189,-0.319,3.970,15.198,25.879,-16.357
-0.035,-0.413,3.839,2.625,23.621,-30.273
0.051,-0.497,3.837,-3.845,15.625,-32.471
0.139,-0.521,3.880,-10.315,7.507,-29.541
0.236,-0.579,3.861,-18.860,5.920,-28.320
0.307,-0.675,3.832,-34.180,3.906,-22.705
0.350,-0.774,3.765,-54.993,2.869,-11.841
0.388,-0.820,3.610,-73.669,7.751,2.380
0.302,-0.777,3.473,-86.670,18.616,20.142
0.177,-0.632,3.399,-100.586,27.771,27.649
0.151,-0.676,3.152,-118.713,44.739,17.456
0.156,-0.809,2.780,-133.423,73.059,5.737
0.159,-0.885,2.408,-139.038,97.778,3.723
0.150,-0.941,2.035,-136.597,117.615,4.639
0.141,-0.999,1.684,-132.324,134.094,3.723
0.157,-1.064,1.352,-125.916,146.362,2.930
0.147,-1.096,1.006,-119.568,150.696,4.028
0.189,-1.104,0.663,-116.455,146.790,8.362
0.182,-1.064,0.414,-119.873,129.456,16.846
0.137,-0.955,0.260,-123.901,108.521,26.733
0.052,-0.796,0.119,-121.033,98.267,33.936
-0.012,-0.652,-0.067,-108.398,103.577,36.926
-0.084,-0.544,-0.247,-89.844,116.211,37.659
-0.153,-0.429,-0.384,-70.190,125.610,40.161
-0.223,-0.272,-0.501,-49.072,129.761,41.565
-0.267,-0.106,-0.606,-36.377,120.239,40.100
-0.295,-0.026,-0.670,-49.316,87.585,39.246
-0.317,0.076,-0.684,-79.163,45.532,39.246
-0.342,0.205,-0.701,-98.694,15.686,39.734
-0.398,0.331,-0.738,-100.891,5.432,39.612
-0.453,0.436,-0.824,-89.600,10.864,36.255
-0.495,0.491,-0.958,-71.899,24.292,30.334
-0.528,0.521,-1.099,-52.856,36.377,22.644
-0.524,0.555,-1.222,-33.203,43.274,13.611
-0.479,0.547,-1.326,-17.944,40.100,4.333
-0.433,0.530,-1.405,-12.695,27.161,-3.052
-0.387,0.528,-1.468,-11.841,12.390,-7.507
-0.387,0.537,-1.565,-7.263,4.883,-8.850
-0.393,0.495,-1.723,5.432,7.324,-10.010
-0.381,0.453,-1.863,23.804,9.338,-12.207
-0.385,0.413,-1.930,43.396,1.892,-14.771
-0.401,0.355,-1.963,61.646,-11.719,-18.616
-0.382,0.242,-1.953,75.317,-30.884,-24.780
-0.362,0.081,-1.873,82.886,-56.213,-30.701
-0.356,-0.071,-1.717,91.614,-79.468,-34.180
-0.337,-0.233,-1.573,106.201,-92.773,-36.621
-0.326,-0.396,-1.458,122.925,-98.633,-37.476
-0.369,-0.480,-1.321,135.437,-106.079,-34.180
-0.442,-0.490,-1.185,144.165,-114.502,-28.870
-0.546,-0.475,-1.046,153.076,-121.826,-24.658
-0.636,-0.488,-0.822,163.574,-130.798,-24.597
-0.683,-0.536,-0.541,170.471,-143.311,-30.518
-0.726,-0.647,-0.241,172.607,-154.724,-38.818
-0.739,-0.803,0.092,170.898,-162.659,-46.082
-0.729,-0.992,0.439,174.011,-167.847,-52.673
-0.577,-1.266,0.885,179.504,-172.363,-57.983
-0.403,-1.569,1.504,182.800,-175.903,-55.664
-0.340,-1.702,2.328,177.002,-187.805,-42.542
-0.245,-1.711,3.180,154.846,-197.327,-27.222
-0.162,-1.591,3.961,124.573,-188.843,-12.268
-0.308,-1.336,4.000,101.379,-160.034,7.996
-0.457,-0.970,4.000,86.792,-114.929,26.001
-0.530,-0.780,4.000,71.594,-65.308,26.794
-0.687,-0.532,4.000,34.607,-51.880,2.869
-0.584,-0.370,4.000,1.099,-33.447,4.822
0.447,-1.061,4.000,30.579,127.441,8.484
0.616,-1.302,3.792,80.933,454.956,11.047
0.048,-0.188,2.694,-28.931,191.589,-2.686
-0.119,-0.211,3.335,-67.505,-43.518,-13.062
0.341,-0.425,4.000,-86.548,-153.809,-29.541
0.357,-0.932,4.000,-83.740,-126.160,-21.057
0.302,-0.970,4.000,-86.609,-71.472,-8.057
0.295,-0.973,4.000,-75.989,-23.376,5.676
0.219,-0.954,4.000,-77.393,9.216,13.794
0.048,-0.879,3.995,-107.361,27.222,21.179
-0.023,-0.861,3.665,-143.860,49.438,24.475
0.003,-0.960,3.171,-163.818,80.383,20.081
0.009,-1.088,2.637,-160.583,110.229,14.404
0.050,-1.155,2.138,-149.353,133.667,13.550
0.045,-1.163,1.712,-142.700,151.550,20.813
-0.014,-1.120,1.309,-143.433,160.278,28.503
-0.057,-1.081,0.929,-149.292,158.142,35.645
-0.051,-1.060,0.607,-156.555,148.254,39.978
-0.012,-1.061,0.351,-159.485,135.864,44.800
-0.035,-0.992,0.183,-155.029,124.329,50.293
-0.113,-0.881,0.077,-144.165,119.446,55.237
-0.152,-0.839,-0.039,-135.010,123.962,55.298
-0.151,-0.782,-0.236,-130.188,130.249,53.650
-0.183,-0.696,-0.451,-123.962,133.667,54.688
-0.286,-0.548,-0.689,-114.502,135.254,61.829
-0.428,-0.378,-0.943,-104.736,135.681,69.275
-0.558,-0.233,-1.175,-97.412,131.226,70.801
-0.854,0.304,-1.919,-55.420,109.436,56.946
-0.934,0.490,-2.012,-37.659,103.271,50.537
-1.012,0.654,-2.122,-21.179,94.238,42.297
-1.083,0.766,-2.241,-10.803,78.735,33.386
-1.126,0.819,-2.333,-2.014,57.739,21.057
-1.095,0.777,-2.352,11.230,32.776,6.104
-1.027,0.658,-2.306,27.222,6.531,-7.263
-0.972,0.547,-2.183,45.715,-18.799,-18.860
-0.924,0.475,-2.013,65.186,-43.091,-30.334
-0.879,0.394,-1.802,86.609,-62.744,-42.297
-0.800,0.311,-1.546,108.337,-80.017,-54.138
-0.734,0.198,-1.283,121.887,-100.342,-63.965
-0.695,0.028,-1.067,125.366,-116.943,-71.899
-0.633,-0.163,-0.887,126.892,-127.686,-78.674
-0.546,-0.414,-0.693,132.080,-138.489,-84.106
-0.403,-0.685,-0.513,141.541,-143.433,-84.229
-0.252,-0.914,-0.350,153.442,-137.939,-81.360
-0.111,-1.099,-0.146,168.396,-131.653,-80.078
-0.000,-1.247,0.149,183.411,-138.489,-78.247
0.120,-1.416,0.563,193.909,-151.611,-73.975
0.178,-1.527,1.063,199.341,-163.086,-66.162
0.132,-1.516,1.533,197.571,-170.227,-54.382
0.096,-1.448,1.971,190.430,-163.452,-42.725
0.097,-1.356,2.384,184.082,-147.583,-33.020
0.002,-1.233,2.945,170.715,-149.292,-26.062
0.070,-1.089,3.616,140.747,-162.964,-19.714
0.132,-1.027,3.999,116.028,-137.207,-9.277
0.149,-0.872,4.000,99.792,-97.534,-1.709
0.113,-0.713,4.000,94.177,-55.115,1.709
0.056,-0.571,4.000,88.257,-19.348,2.441
0.398,-0.494,4.000,75.745,14.771,-5.737
0.127,-0.435,4.000,52.185,3.845,7.019
0.062,-0.324,4.000,17.456,-19.165,28.198
0.073,-0.242,4.000,-23.560,-12.939,10.437
0.151,-0.396,4.000,-45.227,-2.380,-9.277
0.252,-0.510,4.000,-58.899,6.287,-16.968
0.278,-0.586,4.000,-74.219,10.132,-13.123
0.332,-0.699,4.000,-95.093,10.437,-9.277
0.410,-0.829,4.000,-113.342,21.667,-5.615
0.469,-0.933,3.930,-122.986,44.312,-2.441
0.482,-0.963,3.620,-126.038,71.655,5.005
0.471,-0.943,3.265,-129.700,89.966,17.273
0.438,-0.940,2.964,-138.977,93.750,28.137
0.414,-0.939,2.746,-147.400,86.304,33.020
0.369,-0.983,2.561,-151.245,76.904,31.799
0.351,-1.056,2.335,-151.550,81.055,27.222
0.339,-1.151,2.056,-147.644,97.351,20.508
0.314,-1.252,1.787,-140.503,114.868,15.381
0.295,-1.344,1.479,-131.287,135.254,14.038
0.308,-1.454,1.109,-121.826,158.081,15.503
0.312,-1.478,0.762,-118.530,162.659,27.039
0.219,-1.355,0.506,-125.183,145.874,44.922
0.078,-1.157,0.227,-133.118,132.568,61.462
-0.073,-0.976,-0.092,-129.456,139.893,73.914
-0.257,-0.805,-0.462,-114.197,160.095,80.505
-0.452,-0.594,-0.850,-92.651,177.917,84.167
-0.634,-0.384,-1.199,-74.219,182.007,86.792
-0.815,-0.144,-1.463,-63.232,170.715,84.961
-0.955,0.082,-1.658,-54.077,153.931,74.402
-1.025,0.286,-1.864,-45.044,137.390,58.411
-1.071,0.429,-2.070,-44.067,114.746,47.302
-1.118,0.587,-2.253,-53.223,83.984,41.504
-1.137,0.717,-2.420,-69.885,45.349,37.109
-1.164,0.825,-2.516,-83.435,3.540,33.142
-1.185,0.890,-2.551,-82.642,-29.602,27.161
-1.197,0.911,-2.541,-62.927,-47.485,16.052
-1.160,0.890,-2.490,-28.687,-51.392,2.075
-1.120,0.849,-2.395,8.484,-51.636,-9.644
-1.080,0.772,-2.264,37.720,-56.458,-19.592
-1.026,0.681,-2.130,57.861,-65.552,-27.649
-0.966,0.565,-1.994,71.228,-76.050,-33.264
-0.959,0.489,-1.835,83.435,-85.022,-36.255
-0.959,0.387,-1.697,96.680,-90.576,-39.429
-0.947,0.238,-1.556,108.521,-94.543,-45.837
-0.906,0.063,-1.417,120.178,-99.854,-54.993
-0.862,-0.114,-1.288,132.446,-104.492,-63.965
-0.797,-0.314,-1.153,145.752,-107.666,-71.350
-0.701,-0.518,-0.971,158.203,-111.816,-75.928
-0.675,-0.652,-0.778,166.260,-117.065,-75.684
-0.680,-0.758,-0.609,172.119,-117.798,-74.951
-0.681,-0.948,-0.470,179.810,-113.403,-77.271
-0.636,-1.109,-0.226,184.692,-115.845,-78.918
-0.604,-1.238,0.146,183.777,-130.005,-77.515
-0.550,-1.383,0.621,178.345,-150.330,-76.111
-0.404,-1.563,1.178,174.133,-163.696,-77.332
-0.202,-1.761,1.778,176.025,-163.635,-78.064
0.004,-1.918,2.397,179.626,-159.119,-74.524
0.203,-1.953,3.079,176.758,-160.461,-67.688
0.263,-1.851,3.902,161.743,-164.429,-51.636
0.183,-1.678,4.000,131.165,-160.217,-30.457
0.146,-1.358,4.000,98.206,-138.489,-15.198
0.122,-1.111,4.000,73.669,-103.699,-7.141
0.652,-1.056,4.000,53.101,-58.716,-7.507
0.541,-1.008,4.000,21.790,-30.151,-23.071
0.467,-0.716,4.000,-20.630,-41.687,-22.888
0.463,-0.685,4.000,-41.321,-31.982,14.709
0.387,-0.574,4.000,-47.363,-13.123,7.324
0.583,-0.642,4.000,-43.579,35.095,2.625
0.463,-0.747,4.000,-45.898,57.617,-3.601
0.497,-0.721,4.000,-64.453,78.857,4.028
0.461,-0.751,4.000,-89.172,94.482,18.860
0.265,-0.761,3.958,-115.540,91.858,22.522
0.243,-0.773,3.485,-132.751,99.426,26.306
0.305,-0.835,2.931,-135.071,126.831,27.222
0.243,-0.867,2.460,-131.531,140.442,22.400
0.270,-0.891,2.066,-129.150,137.024,23.804
0.271,-0.935,1.743,-131.592,119.934,27.283
0.257,-0.929,1.517,-138.367,97.778,29.968
0.181,-0.934,1.315,-146.301,74.768,34.729
0.118,-0.930,1.086,-156.311,57.922,36.194
0.071,-0.921,0.853,-161.377,53.345,34.607
0.013,-0.900,0.634,-156.311,55.664,31.555
-0.031,-0.893,0.408,-142.944,61.218,28.442
-0.071,-0.892,0.203,-124.023,70.557,24.353
-0.094,-0.896,0.055,-103.638,81.238,18.555
-0.126,-0.849,-0.036,-80.750,95.520,14.343
-0.181,-0.740,-0.158,-58.350,113.831,17.273
-0.215,-0.633,-0.356,-52.246,124.634,25.940
-0.275,-0.508,-0.519,-68.604,115.540,38.574
-0.782,0.510,-1.950,-73.486,18.677,61.707
-0.945,0.674,-2.249,-10.803,71.045,49.927
-1.086,0.729,-2.449,36.987,87.524,32.593
-1.112,0.735,-2.488,61.890,57.556,12.268
-1.081,0.668,-2.387,60.730,-3.845,-8.179
-0.968,0.501,-2.201,48.096,-67.017,-27.527
-0.842,0.269,-1.964,45.349,-110.107,-44.495
-0.707,0.043,-1.728,61.035,-126.160,-56.458
-0.592,-0.180,-1.505,87.952,-122.986,-62.012
-0.478,-0.400,-1.287,116.943,-114.075,-67.261
-0.371,-0.636,-1.046,143.066,-104.675,-72.998
-0.284,-0.853,-0.815,165.344,-92.285,-73.975
-0.186,-0.991,-0.688,182.739,-75.684,-70.251
-0.219,-0.999,-0.608,194.702,-66.406,-63.538
-0.304,-0.976,-0.423,200.867,-77.454,-56.274
-0.310,-0.987,-0.117,200.623,-107.666,-55.908
-0.285,-1.073,0.309,196.228,-142.822,-58.777
-0.224,-1.183,0.858,190.369,-169.434,-57.495
-0.143,-1.289,1.565,192.566,-190.430,-53.040
-0.088,-1.284,2.339,197.266,-202.454,-46.265
-0.018,-1.221,3.030,195.801,-196.899,-39.307
0.145,-1.234,3.606,184.937,-173.340,-35.400
0.100,-1.078,4.000,158.508,-152.161,-25.818
0.065,-0.933,4.000,139.221,-108.093,-10.925
0.066,-0.862,4.000,123.657,-68.298,-4.639
0.159,-0.780,4.000,97.717,-44.373,-4.395
-0.077,-0.580,4.000,72.266,-26.794,-8.972
0.098,-0.532,4.000,63.477,-6.287,-10.254
0.292,-0.571,4.000,64.697,19.836,8.850
0.189,-0.506,4.000,43.823,18.433,16.602
0.188,-0.506,4.000,24.048,29.114,6.165
0.338,-0.472,4.000,-6.714,28.564,-4.028
0.296,-0.552,4.000,-66.040,-4.272,-3.357
0.232,-0.451,4.000,-81.909,-0.488,2.930
0.150,-0.337,4.000,-101.135,17.761,11.047
0.037,-0.295,3.857,-112.427,42.053,7.690
0.031,-0.311,3.493,-115.356,65.796,5.432
0.027,-0.360,3.085,-122.437,79.895,2.258
0.079,-0.462,2.676,-135.254,86.975,-3.235
0.198,-0.629,2.272,-141.296,93.018,-9.338
0.314,-0.827,1.930,-140.869,98.694,-14.587
0.424,-1.003,1.624,-140.198,105.469,-17.639
0.504,-1.148,1.305,-137.085,112.793,-14.587
0.532,-1.230,1.004,-132.996,116.699,-5.798
0.507,-1.225,0.768,-127.686,116.943,5.310
0.404,-1.101,0.548,-117.249,118.469,19.592
0.270,-0.979,0.332,-102.966,121.033,34.607
0.157,-0.828,0.165,-96.436,113.464,46.936
0.083,-0.703,0.068,-105.835,86.182,53.833
0.025,-0.579,-0.027,-121.826,56.396,55.664
-0.042,-0.473,-0.139,-130.127,40.405,55.664
-0.103,-0.405,-0.241,-124.634,42.419,55.603
-0.161,-0.348,-0.382,-106.384,57.251,53.528
-0.245,-0.247,-0.515,-78.979,76.172,49.072
-0.325,-0.124,-0.620,-49.744,93.445,44.067
-0.403,-0.030,-0.701,-22.827,104.858,37.170
-0.485,0.100,-0.777,-1.160,104.797,31.494
-0.526,0.288,-0.867,11.292,92.285,30.334
-0.563,0.438,-0.927,10.559,73.242,31.799
-0.613,0.541,-0.935,0.366,52.185,33.813
-0.691,0.630,-0.953,-10.620,36.804,34.668
-0.746,0.665,-1.047,-13.794,35.583,28.503
-0.781,0.650,-1.201,-7.324,45.837,15.930
-0.802,0.638,-1.415,7.935,60.059,3.540
-0.807,0.597,-1.668,25.330,69.092,-6.775
-0.811,0.559,-1.826,39.246,62.683,-17.822
-0.784,0.535,-1.897,50.110,38.330,-26.978
-0.748,0.487,-1.866,55.603,4.578,-34.485
-0.714,0.399,-1.785,58.472,-25.085,-41.992
-0.689,0.282,-1.693,67.749,-44.128,-49.744
-0.662,0.134,-1.601,84.595,-52.368,-58.105
-0.649,-0.021,-1.492,101.990,-59.143,-65.613
-0.613,-0.176,-1.374,113.281,-73.181,-71.472
-0.528,-0.328,-1.227,119.934,-93.689,-78.674
-0.450,-0.501,-1.058,126.587,-113.464,-85.815
-0.374,-0.727,-0.804,139.587,-126.953,-89.722
-0.302,-0.899,-0.520,156.921,-135.376,-89.355
-0.293,-1.041,-0.284,172.668,-136.597,-87.402
-0.243,-1.254,0.024,184.204,-135.681,-85.327
-0.230,-1.409,0.517,188.904,-145.752,-80.139
-0.226,-1.467,1.194,185.852,-166.931,-72.632
-0.154,-1.445,1.975,178.345,-178.955,-65.125
-0.164,-1.355,2.704,168.945,-169.495,-57.617
-0.035,-1.288,3.241,161.011,-135.986,-52.368
0.146,-1.294,3.639,152.405,-89.478,-49.011
0.442,-1.272,3.930,132.812,-61.401,-45.288
0.490,-1.381,4.000,95.215,-90.515,-37.109
0.135,-1.220,4.000,18.982,-202.026,-36.072
0.383,-1.074,4.000,-35.767,-192.017,14.893
0.291,-0.974,4.000,-40.161,-128.906,22.949
0.475,-0.823,4.000,-21.973,-32.288,17.273
0.552,-0.938,3.795,34.241,114.868,6.531
0.483,-0.519,4.000,-65.125,56.396,-1.404
0.551,-0.644,4.000,-117.310,6.165,8.362
0.778,-0.670,3.984,-95.703,18.616,18.005
0.534,-0.600,3.919,-109.314,8.301,25.513
0.597,-0.548,3.841,-130.371,11.047,25.879
0.466,-0.490,3.700,-134.705,23.254,23.926
0.383,-0.454,3.410,-139.587,37.659,23.804
0.333,-0.460,3.049,-148.499,59.509,26.367
0.369,-0.503,2.608,-147.644,87.524,26.733
0.357,-0.615,2.165,-137.329,106.506,16.541
0.364,-0.761,1.843,-133.118,106.018,9.644
0.362,-0.896,1.545,-134.094,98.145,13.184
0.354,-0.995,1.247,-135.254,91.919,16.785
0.321,-1.051,0.987,-135.254,90.149,23.193
0.284,-1.073,0.771,-127.930,92.957,29.602
0.239,-1.038,0.572,-113.281,97.534,34.851
0.150,-0.956,0.377,-98.267,105.652,37.964
0.042,-0.902,0.165,-83.008,123.474,38.391
-0.040,-0.876,-0.047,-64.575,148.193,38.635
-0.149,-0.821,-0.341,-49.744,161.560,40.405
-0.259,-0.662,-0.644,-62.988,138.245,48.340
-0.410,-0.389,-0.856,-95.581,89.783,61.096
-0.538,-0.120,-1.035,-118.530,50.537,69.824
-0.678,0.063,-1.212,-121.033,35.950,69.580
-0.824,0.204,-1.429,-104.858,42.480,62.561
-0.937,0.304,-1.701,-78.918,61.584,53.528
-1.026,0.390,-1.984,-54.688,76.355,45.593
-1.107,0.597,-2.318,-25.208,51.331,28.992
-1.118,0.647,-2.370,-13.367,22.583,16.907
-1.118,0.684,-2.372,-1.343,-3.540,2.808
-1.086,0.639,-2.329,16.052,-22.339,-11.414
-1.002,0.510,-2.247,38.452,-35.950,-24.170
-0.917,0.390,-2.120,59.326,-48.218,-31.494
-0.846,0.276,-1.975,77.209,-60.242,-36.682
-0.794,0.172,-1.789,93.689,-73.486,-41.809
-0.728,0.069,-1.549,109.253,-87.219,-47.485
-0.649,-0.053,-1.282,124.573,-97.229,-54.810
-0.568,-0.216,-1.030,138.306,-100.037,-60.425
-0.482,-0.381,-0.794,150.208,-95.886,-63.965
-0.427,-0.495,-0.601,161.560,-88.745,-66.406
-0.426,-0.633,-0.438,171.814,-81.604,-66.833
-0.386,-0.777,-0.199,178.955,-82.153,-65.247
-0.389,-0.946,0.070,184.875,-83.679,-65.063
-0.393,-1.006,0.396,185.059,-101.868,-63.110
-0.327,-1.138,0.769,179.199,-114.746,-65.857
-0.260,-1.278,1.145,177.612,-117.920,-70.496
-0.170,-1.412,1.648,180.359,-106.079,-73.181
-0.145,-1.380,2.037,189.453,-88.684,-74.463
0.046,-1.422,2.559,178.772,-81.177,-73.547
-0.000,-1.477,2.913,149.658,-96.924,-69.885
0.141,-1.255,3.704,114.990,-136.536,-53.040
0.353,-1.155,3.824,87.524,-102.600,-49.133
0.404,-1.008,4.000,76.477,-104.858,-36.072
0.312,-0.787,4.000,62.561,-106.445,-16.418
0.170,-0.670,4.000,45.837,-73.608,-8.606
-0.175,-1.073,4.000,111.145,27.771,-20.142
1.701,-0.858,4.000,164.185,265.076,-38.513
0.441,-0.961,3.995,-87.769,178.284,4.089
0.776,-0.609,4.000,-99.731,70.313,4.883
0.921,-0.578,4.000,-92.468,33.875,4.944
1.015,-0.922,3.645,-116.821,41.016,-9.277
1.157,-1.150,3.350,-126.892,37.964,-6.287
1.081,-1.212,3.418,-118.652,21.606,-4.028
1.006,-1.150,3.276,-120.361,34.485,8.118
0.801,-1.019,3.034,-129.517,46.204,27.710
0.526,-0.896,2.729,-132.751,58.533,43.640
0.392,-0.833,2.342,-135.803,75.500,48.401
0.309,-0.817,1.968,-141.174,90.027,50.171
0.273,-0.854,1.677,-143.311,100.647,47.119
0.256,-0.884,1.447,-139.221,110.107,44.128
0.213,-0.910,1.171,-129.089,125.122,43.457
0.171,-0.943,0.888,-115.051,145.081,42.969
0.158,-1.008,0.631,-100.098,163.452,42.175
0.134,-1.012,0.341,-90.698,171.448,43.457
0.125,-0.952,0.031,-95.398,155.823,51.025
0.123,-0.854,-0.185,-113.953,117.310,67.261
0.041,-0.747,-0.307,-131.958,74.097,84.351
-0.123,-0.508,-0.382,-136.841,43.579,95.886
-0.338,-0.216,-0.457,-125.916,35.034,101.501
-0.487,-0.023,-0.600,-102.661,50.903,96.924
-0.657,0.070,-0.814,-72.510,78.857,81.421
-0.815,0.127,-1.097,-45.288,99.365,66.528
-0.874,0.168,-1.337,-34.851,97.656,53.223
-0.895,0.231,-1.499,-41.809,70.007,42.175
-0.899,0.332,-1.556,-52.002,36.438,32.898
-0.874,0.374,-1.604,-49.194,20.142,22.766
-0.896,0.462,-1.665,-26.428,21.362,12.451
-0.971,0.542,-1.766,5.920,27.405,7.202
-1.036,0.545,-1.838,33.997,25.635,3.906
-1.074,0.545,-1.814,48.218,6.653,-1.160
-1.082,0.537,-1.754,47.607,-26.184,-8.118
-1.027,0.489,-1.697,39.490,-59.631,-19.775
-0.921,0.357,-1.652,35.522,-83.801,-34.424
-0.816,0.204,-1.600,45.410,-93.933,-46.936
-0.717,0.076,-1.490,67.200,-95.276,-55.237
-0.611,-0.040,-1.340,93.140,-93.445,-59.753
-0.501,-0.190,-1.148,113.281,-93.140,-62.988
-0.400,-0.359,-0.968,126.831,-92.407,-66.711
-0.342,-0.488,-0.810,140.503,-88.501,-68.115
-0.306,-0.607,-0.672,155.579,-83.374,-67.810
-0.258,-0.740,-0.603,166.687,-81.238,-71.411
-0.182,-0.932,-0.514,164.978,-94.788,-76.294
-0.053,-1.121,-0.217,151.306,-130.981,-76.721
-0.012,-1.305,0.287,142.944,-172.668,-68.359
0.297,-1.404,0.957,150.330,-184.692,-53.467
0.201,-1.317,1.452,174.255,-165.833,-43.518
0.106,-1.362,2.029,202.087,-178.589,-52.612
0.134,-1.285,2.703,212.769,-190.369,-44.434
0.047,-1.117,3.418,202.576,-184.937,-30.273
0.121,-1.095,3.976,179.687,-169.922,-20.569
0.239,-1.137,4.000,147.888,-161.743,-12.329
0.295,-1.138,4.000,117.554,-140.320,-4.639
0.446,-1.144,4.000,98.450,-81.055,0.671
0.730,-1.149,4.000,90.149,30.212,-1.343
0.172,-1.029,4.000,71.716,70.984,0.244
0.135,-0.805,4.000,17.029,53.528,5.005
0.019,-0.562,4.000,-31.433,36.377,9.705
-0.143,-0.499,4.000,-62.561,47.302,13.428
0.091,-0.577,3.985,-83.862,72.449,-5.676
0.243,-0.823,3.685,-100.952,71.228,-22.766
0.460,-1.029,3.414,-120.728,68.604,-22.522
0.655,-1.229,3.250,-137.817,46.326,-17.395
